45.214,-7.3802,2.6709,3.5418,-0.15632,-0.18899,0.48585,-0.049205,0.017998,-0.13546,-0.83584,0.37981,0.71143,-21.238,3.4971,-1.1469,-1.7739,0.13466,0.10295,-0.1611,0.033463,0.026631,0.036469,0.45592,-0.19326,-0.38161,-10.798,1.7884,-0.59534,-0.91204,0.051636,0.062161,-0.091801,-0.015696,-0.022882,0.062264,0.21727,-0.090338,-0.187,188.75,30.951,52.107,28.876,20.002,34.09,17.707,14.59,22.372,26.499,11.621,8.0063,7.9977,87.607,8.6485,13.203,7.1243,4.9687,8.5349,4.4615,3.5262,5.4202,6.3904,2.8755,2.0561,2.0973,20.89,2.7045,3.8086,2.451,2.0475,3.0452,2.1813,1.9979,2.6816,3.6547,1.7855,1.7158,1.2202,1
49.753,-4.5846,3.2827,-0.25382,3.2409,-2.7704,-1.5152,-1.4491,-0.65647,-0.39519,0.62281,0.00042587,0.13655,-22.984,2.0145,-1.5514,0.035059,-1.5828,1.3532,0.71407,0.75961,0.25707,0.29547,-0.35936,0.10235,-0.0038874,-11.672,0.9822,-0.81474,0.051945,-0.77423,0.70105,0.34921,0.40031,0.13259,0.16346,-0.17585,0.033856,0.016419,34.511,17.987,13.304,33.452,22.688,40.481,16.327,22.792,16.836,13.446,18.21,18.866,11.803,64.26,4.6729,3.4033,8.2147,5.7682,10.386,4.1348,6.0448,4.4693,3.1972,4.7175,4.7777,2.9996,13.425,1.6776,1.7277,3.0799,2.4513,4.2327,2.6239,3.0515,2.6294,2.1454,3.1931,2.8329,1.9096,1
30.171,-4.747,4.652,-0.77894,1.3825,-0.46325,1.433,-0.40914,1.2902,0.025806,0.094059,0.22904,0.18261,-13.793,2.1987,-2.1149,0.35733,-0.62551,0.20948,-0.64536,0.15983,-0.58126,0.0014953,-0.016276,-0.11752,-0.087158,-7.0017,1.1282,-1.0916,0.19977,-0.3272,0.11679,-0.3373,0.09002,-0.30615,0.0089819,-0.014006,-0.05761,-0.045398,2.5204,5.3217,2.9752,3.71,3.5062,3.4648,4.4478,3.5544,4.2582,4.5619,4.1222,3.724,2.9217,21.407,1.7893,1.2567,0.90592,0.99772,0.8997,1.2397,0.93455,1.1492,1.1861,1.0812,1.051,0.81872,4.5471,0.95994,0.72394,0.72934,0.74378,0.84154,1.2249,0.87982,1.112,1.2207,1.0674,0.98782,0.81562,1
50.051,-4.7583,1.0471,4.1899,2.2835,-2.7768,-3.1303,0.67785,-2.9147,-1.3598,0.60872,-1.4344,0.04837,-23.178,2.034,-0.44325,-2.1497,-1.0753,1.3612,1.5904,-0.33392,1.3634,0.79459,-0.36519,0.76762,-0.072346,-11.745,1.0347,-0.22251,-1.0606,-0.53362,0.68556,0.8073,-0.16133,0.68224,0.40231,-0.16833,0.40829,-0.026818,38.985,23.075,21.49,35.554,29.261,28.059,18.282,22.118,28.12,24.075,25.851,24.108,15.767,65.846,6.1771,5.4198,8.6258,7.4784,7.1939,4.4857,5.7619,7.4565,5.8442,6.5771,5.9963,3.9958,13.942,2.1235,1.9225,3.1812,3.03,3.0016,2.3939,3.3142,3.2378,3.0716,3.6852,3.08,2.0959,1
29.897,-4.3844,4.3596,-0.66096,1.4296,-0.57279,1.2311,-0.28269,0.73642,-0.2098,0.6173,-0.35033,0.56604,-13.648,2.0062,-1.9633,0.27521,-0.64635,0.28216,-0.58661,0.12906,-0.31337,0.061801,-0.22192,0.12251,-0.25788,-6.9243,1.0163,-0.99324,0.14134,-0.33233,0.13763,-0.29114,0.06413,-0.16329,0.032266,-0.10854,0.057011,-0.12659,1.5235,2.9259,1.1711,1.5751,2.633,3.3403,4.2558,3.5141,4.4881,5.0943,4.6016,3.9189,3.0617,20.849,1.1848,0.83447,0.4208,0.77426,0.88734,1.1142,0.93688,1.2142,1.313,1.1686,0.9701,0.79632,4.2633,0.51429,0.32058,0.37169,0.54543,0.84863,0.9839,0.8756,1.1305,1.2272,1.005,1.0478,0.84577,1
56.411,-10.92,2.4252,2.6043,-1.7725,-0.49214,-0.45942,-0.14862,-1.024,-1.563,1.2378,-2.0892,0.043645,-26.453,4.9448,-1.2322,-1.3208,0.87136,0.28612,0.22024,0.091653,0.48027,0.65181,-0.56033,0.97232,0.022066,-13.364,2.5187,-0.63522,-0.6465,0.42621,0.15258,0.10924,0.045919,0.24064,0.34828,-0.30918,0.48011,0.010758,121.01,36.258,25.721,28.385,27.762,43.322,22.109,21.655,23.633,25.171,14.751,15.482,10.797,96.725,11.973,6.3636,7.1387,7.1204,11.426,5.6634,5.6882,5.9576,6.5976,3.7956,4.207,2.8646,23.03,3.6968,2.5498,2.6752,3.0202,4.3342,3.5237,2.8097,3.6883,3.8549,2.3319,2.8193,2.0797,1
48.132,-6.8698,0.99073,2.6236,2.9154,-2.6437,-1.0483,0.71269,-1.1925,0.11011,1.3836,0.85734,-1.2941,-22.206,3.1078,-0.42184,-1.3718,-1.3841,1.2703,0.52841,-0.35093,0.58188,0.047074,-0.70688,-0.35906,0.61888,-11.25,1.5762,-0.21671,-0.68842,-0.70938,0.62271,0.24885,-0.17531,0.31283,0.026716,-0.34978,-0.19761,0.30448,36.782,34.184,13.864,27.87,35.49,33.822,12.944,17.129,13.11,17.269,24.325,10.218,8.9836,62.054,9.645,3.4884,6.8079,9.0688,8.6905,3.2624,4.682,3.26,4.5609,6.6729,2.6898,2.5189,12.92,2.983,1.5613,2.3437,3.2856,4.1338,2.2282,2.692,2.6181,2.5667,3.8809,2.0925,1.9721,1
55.07,-7.5616,-2.4951,0.80984,2.3709,-2.1494,-1.2053,-1.7092,2.6726,-1.3679,-1.8005,0.33188,-0.29252,-25.857,3.3833,1.2778,-0.394,-1.0884,0.76325,0.43523,0.52622,-1.0065,0.50794,0.64848,-0.24672,0.24877,-13.18,1.6949,0.67877,-0.20212,-0.52757,0.40812,0.23095,0.28187,-0.53234,0.26184,0.33676,-0.14626,0.13795,223.57,33.872,25.576,36.749,30.881,30.374,26.984,38.067,38.747,22.649,21.283,35.998,23.176,115.37,9.7438,6.0899,9.4557,8.0503,7.3261,6.8477,9.1238,9.73,5.7055,5.6013,8.6437,5.633,27.818,2.916,2.5542,3.4424,3.7806,3.4069,3.0663,3.9951,4.0113,2.8225,3.4985,3.9093,3.0969,1
48.493,-6.8642,-1.7899,0.44773,2.587,-0.53816,-4.2873,0.24926,1.4797,-2.0917,-2.6943,-1.6966,-2.5405,-22.445,2.9694,0.78595,-0.21311,-1.2121,0.44461,1.9445,-0.28515,-0.98202,1.0181,1.2076,0.6881,1.1781,-11.477,1.5014,0.40225,-0.13577,-0.57779,0.24515,0.99466,-0.13205,-0.48859,0.53203,0.59391,0.33983,0.60394,191.12,18.128,16.363,32.083,50.079,38.191,63.116,38.99,32.391,35.802,23.452,20.747,17.505,101.32,5.4262,4.4376,7.9464,12.637,9.0659,17.566,9.5827,7.0457,9.1798,5.9928,5.252,4.5987,23.212,1.5722,1.6228,2.8731,4.6121,3.7982,6.2278,4.1663,3.8084,4.1046,3.1603,3.1677,2.5539,1
53.829,-11.768,2.8231,2.3861,-1.5005,-0.62944,-0.18253,0.12901,0.45864,-1.2686,-0.20438,-0.25691,-0.03242,-25.025,5.2591,-1.3887,-1.2163,0.9728,0.2239,0.044821,-0.0021073,-0.13202,0.4558,0.081082,0.060444,0.062408,-12.727,2.6455,-0.6376,-0.65812,0.43714,0.12144,0.010424,0.001552,-0.083098,0.24765,0.070829,0.048631,0.032206,143.13,36.877,29.631,26.122,59.19,25.165,28.527,33.866,31.142,20.065,21.366,18.054,11.604,99.058,12.804,6.9848,6.1092,13.987,6.7134,7.5435,8.8415,8.0568,5.42,5.5031,5.1282,2.9988,22.118,3.3358,2.8049,2.7343,5.0424,3.4287,3.8736,4.262,4.0296,3.2467,3.7659,3.4698,2.6156,1
47.015,-5.2195,3.9706,1.968,0.51856,-0.37369,-0.83407,2.4376,-2.7853,0.34582,0.42741,-0.97455,0.049852,-21.597,2.2458,-1.927,-1.0363,-0.19145,0.18455,0.36991,-1.1539,1.2721,-0.13316,-0.26479,0.49862,-0.11068,-10.97,1.1937,-0.97146,-0.52822,-0.068822,0.077259,0.19564,-0.58321,0.62786,-0.052823,-0.14306,0.25206,-0.055412,29.739,20.15,13.442,22.471,12.809,17.894,14.128,15.682,17.791,12.158,14.288,24.584,11.559,58.069,5.2263,3.5691,5.5681,3.1251,4.5649,4.1429,4.3858,4.6567,3.1279,3.6043,6.388,2.969,11.77,1.8249,1.3068,2.1262,1.9224,2.3159,2.6749,2.7525,2.9523,2.3226,2.6635,3.7595,2.1709,1
53.728,-6.6246,2.0076,3.1265,6.0134,-2.1452,-2.5243,3.8025,-0.49522,-1.538,0.2276,-1.297,0.55246,-24.855,2.8949,-1.0617,-1.5592,-2.8108,0.84764,1.1323,-1.7166,0.11239,0.67622,-0.099672,0.6054,-0.36052,-12.601,1.473,-0.55416,-0.79324,-1.4239,0.42387,0.58031,-0.9012,0.049972,0.34696,-0.066905,0.30676,-0.18628,57.38,50.366,22.451,25.079,50.483,22.064,46.375,34.548,37.772,27.41,18.639,19.256,17.841,80.535,13.308,5.3807,6.3741,13.341,5.802,11.989,9.1632,9.5283,6.9373,4.8981,5.0732,4.4522,16.377,4.0468,1.9067,2.4255,4.6255,2.8085,4.8092,4.0758,4.8739,3.7334,3.1973,2.954,2.4123,1
48.313,-6.5252,-4.7948,-0.13864,5.4541,-7.4211,-7.6678,2.2438,1.1331,-0.32255,-0.31693,-1.4003,1.1428,-22.348,3.0123,2.1953,-0.037554,-2.3066,3.6386,3.3782,-1.0329,-0.89953,0.24366,-0.0030949,0.47935,-0.33683,-11.387,1.5477,1.1247,-0.035625,-1.158,1.8626,1.6836,-0.5316,-0.45984,0.13228,-0.024112,0.25169,-0.17699,192.31,6.3086,12.512,23.387,39.076,42.885,34.563,24.26,40.885,22.316,22.65,23.154,22.987,99.581,2.4534,3.74,5.726,10.309,11.283,10.144,6.4657,9.0571,5.9277,5.3626,6.1786,5.9275,22.927,0.85191,1.4316,2.2345,3.5004,4.1085,4.2812,3.4084,4.4748,3.2893,2.9212,3.0005,3.1257,1
59.595,-11.677,1.3646,5.1096,-2.5989,-0.79913,-1.2778,0.63747,-0.40829,-2.4623,1.2846,0.0024035,-0.90063,-27.975,5.3529,-0.63014,-2.5332,1.296,0.44635,0.62415,-0.30891,0.27449,1.0671,-0.59851,-0.032601,0.53043,-14.214,2.7206,-0.33284,-1.3028,0.64602,0.22326,0.29742,-0.17586,0.16826,0.5354,-0.31008,0.0079509,0.27332,252.82,8.7469,23.1,30.292,27.852,37.025,30.15,24.941,32.334,14.077,14.175,20.134,10.984,135.12,5.3983,5.9114,7.589,7.325,9.4009,7.9824,6.4287,8.1968,3.7799,3.8516,5.4393,2.6892,31.751,1.5367,2.2947,3.0564,3.1408,4.1765,3.6206,3.1569,4.4067,2.3287,2.6606,3.2132,1.6819,1
49.127,-3.6393,1.097,2.3267,2.565,-2.5204,-1.4092,0.23729,-0.69102,1.0993,0.3237,1.1034,0.17765,-22.69,1.5087,-0.44804,-1.2304,-1.2033,1.2638,0.61727,-0.035837,0.34434,-0.46726,-0.25998,-0.54766,-0.037328,-11.505,0.76133,-0.24204,-0.63284,-0.61828,0.62812,0.32149,-0.027795,0.16881,-0.25353,-0.12727,-0.26672,-0.036732,48.541,19.54,12.024,39.014,31.211,35.535,24.322,14.681,15.321,17.835,12.536,13.957,11.262,66.897,5.0089,3.0458,9.5493,7.9997,8.9468,6.2308,3.9666,4.0588,4.9143,3.0424,3.6628,2.7877,13.85,1.4445,1.2327,3.088,2.9488,3.2444,3.0329,2.3381,2.4155,2.8361,1.8256,2.4025,1.9906,1
52.294,-4.7115,1.0987,1.9782,3.4844,-1.9889,-1.9239,1.8688,1.3355,-0.93105,0.10237,-0.47037,-1.8865,-24.371,2.015,-0.55809,-0.98597,-1.6255,0.91827,0.9544,-0.86763,-0.76642,0.36534,-0.0099672,0.20838,0.8204,-12.39,1.0254,-0.30242,-0.51403,-0.87422,0.47392,0.49201,-0.4667,-0.37505,0.23242,-0.016004,0.12417,0.42579,114.74,15.059,18.458,42.654,28.738,34.351,54.844,23.059,24.761,32.701,19.469,17.079,17.079,87.063,4.2452,4.5613,10.634,6.9951,8.8358,13.733,5.9575,6.4683,8.1831,4.9524,4.4567,4.5974,19.845,1.552,1.7189,3.7455,3.0452,4.3405,5.4688,3.1975,3.8375,4.4038,3.4264,2.9615,2.7941,1
49.76,-8.2845,-0.73488,2.4368,0.14988,-1.6227,4.372,-0.80702,-4.6035,-4.2491,1.7311,-2.0714,0.080145,-23.306,3.9595,0.38939,-1.3839,-0.25401,0.87949,-1.7816,0.53631,2.196,1.747,-0.83033,1.0769,0.18811,-11.868,1.9616,0.20204,-0.68788,-0.11825,0.44236,-0.89915,0.22492,1.0635,0.90126,-0.41117,0.52615,0.095314,176.19,28.65,21.757,35.685,21.504,38.114,36.142,25.923,60.995,31.019,20.126,26.477,26.698,94.447,8.1954,5.4286,8.2822,5.2205,9.4636,9.1673,6.3033,15.319,7.6963,5.1606,6.2862,6.0641,22.059,2.4733,1.9788,2.9861,2.5642,3.6483,4.2228,3.7826,6.2788,4.1595,2.8854,3.0118,3.0256,1
64.73,-5.943,6.9248,-3.2074,-2.1012,1.3122,1.6212,0.40709,-0.23346,-2.223,-2.4365,-2.2769,0.22512,-30.008,2.5168,-3.4787,1.6009,1.0225,-0.70955,-0.86449,-0.27725,0.09479,1.0137,1.1198,1.0813,-0.13371,-15.255,1.2815,-1.7318,0.75675,0.50541,-0.32859,-0.44306,-0.13241,0.032053,0.5477,0.55477,0.545,-0.042547,83.049,62.398,43.007,62.716,24.672,35.967,54.137,50.088,30.494,30.487,22.766,20.97,9.543,112.17,16.027,10.712,15.451,6.3893,8.9061,13.702,13.067,7.8693,7.8452,6.1479,5.471,2.5755,24.867,4.3932,3.8514,5.4966,2.6467,3.7105,5.2884,4.8417,3.9275,4.1353,3.4639,2.4064,1.7488,1
54.02,-7.4629,1.2923,0.12076,0.10159,-0.28299,0.30408,1.097,-0.90283,-2.2493,-0.36323,-1.4735,-0.22008,-25.032,3.2541,-0.58631,-0.079555,-0.0040746,-0.11875,-0.0046969,-0.53779,0.42506,0.99452,0.297,0.73303,0.054059,-12.697,1.6185,-0.31191,-0.026179,0.0034,-0.068569,-0.048082,-0.25376,0.17671,0.51933,0.12904,0.3699,0.042929,134.03,80.143,34.49,36.224,20.324,39.818,22.458,43.432,35.081,17.127,28.304,11.682,13.018,99.282,21.007,8.7614,9.0485,5.1267,9.5281,5.3952,11.117,9.3258,4.5395,7.1643,3.0164,3.2723,22.08,5.7785,2.9582,3.2686,2.1939,3.8087,3.442,4.4126,4.4246,2.8243,3.689,2.1094,2.8747,1
47.447,-2.5514,1.8627,-0.44711,2.8435,0.45589,-0.61964,1.0828,-2.6639,0.86618,-0.69616,0.49581,-1.1153,-21.812,1.0159,-0.88105,0.12176,-1.3651,-0.25978,0.2987,-0.41962,1.2406,-0.37621,0.27395,-0.20905,0.58108,-11.094,0.47994,-0.42495,0.070393,-0.7212,-0.1105,0.15508,-0.21595,0.67832,-0.19665,0.11044,-0.094502,0.30429,29.488,48.001,12.448,39.043,22.541,20.224,16.068,11.697,17.839,14.605,9.7898,12.031,10.924,58.754,11.666,3.1481,9.9082,5.6449,5.0868,4.2839,3.1108,4.3618,3.8435,2.3213,3.179,2.7479,12.195,3.2725,1.4527,3.1003,2.5875,2.3105,2.8373,1.968,3.0706,2.6602,1.9062,2.3197,1.9843,1
52.249,-0.59256,1.5001,0.1085,3.5486,-2.0356,3.2346,-0.61228,-3.3774,-2.2749,-1.643,-1.3006,-2.3402,-24.333,-0.070932,-0.7519,0.023756,-1.7111,0.79543,-1.6368,0.38551,1.5601,1.1007,0.92199,0.68135,1.0551,-12.363,0.00095567,-0.41481,-0.019708,-0.85713,0.41103,-0.8411,0.186,0.80767,0.54341,0.46458,0.37369,0.53625,62.399,92.306,22.445,60.194,22.762,41.052,27.34,44.367,34.354,20.16,25.843,16.407,16.026,74.456,21.697,5.4422,14.968,6.1206,10.273,6.7269,11.182,9.0437,5.5853,6.5799,4.2147,4.3854,15.865,5.9386,2.0035,4.7721,2.4631,3.6879,3.1355,4.8013,4.204,3.2082,3.5587,2.6371,2.7857,1
52.713,-7.7096,-5.0444,-0.94779,5.0384,-6.2445,-3.3286,-0.17227,2.6376,-0.29351,0.011294,1.0282,-1.8267,-24.389,3.3481,2.3933,0.51076,-2.4603,2.8232,1.7564,0.25604,-1.3043,-0.046491,0.10122,-0.59645,0.66596,-12.423,1.7144,1.1936,0.22655,-1.2486,1.4251,0.88828,0.1048,-0.63735,-0.0060855,0.052924,-0.28934,0.35568,157.96,41.807,28.231,32.304,35.186,39.13,57.907,42.438,39.379,61.548,18.845,24.577,22.815,101.64,11.869,7.7409,8.1251,8.9819,11,13.981,10.488,9.9539,15.024,4.7732,6.1037,5.6123,22.716,3.2486,2.4105,2.7684,3.6206,4.1423,5.1197,5.1678,5.7385,6.4688,2.8732,3.7106,3.1287,1
62.088,-9.7613,5.2969,-1.0637,-0.24777,-4.2261,-0.22679,1.8104,-2.5866,-0.73759,-2.3971,-3.1714,-0.76467,-28.602,4.4685,-2.5287,0.57366,0.16676,1.9108,0.12062,-0.69628,1.0967,0.4578,1.1655,1.5575,0.32768,-14.463,2.2639,-1.2699,0.28789,0.084189,0.95627,0.058067,-0.34863,0.5511,0.23415,0.56855,0.7567,0.17651,95.79,49.209,22.451,62.388,23.616,19.069,20.556,18.823,25.8,19.552,20.909,17.76,17.441,119.96,14.599,6.2711,15.477,5.9583,5.3197,5.2569,4.8196,7.1311,4.9831,5.4194,4.5613,4.5447,23.379,4.4203,2.0912,4.8643,2.5394,2.3747,2.876,2.7946,3.3652,2.7836,3.105,2.5427,2.2705,1
50.288,-10.512,0.11078,2.1604,2.3128,-2.6841,0.75098,0.49343,0.42815,-2.1692,0.68849,-0.51418,-1.2037,-23.324,4.8002,-0.07383,-1.086,-1.0622,1.3206,-0.33628,-0.31092,-0.16074,0.8997,-0.27936,0.26571,0.55417,-11.893,2.4055,-0.014351,-0.54416,-0.61687,0.69213,-0.14272,-0.16344,-0.085701,0.47739,-0.12393,0.12941,0.28621,154.76,38.681,16.669,39.237,53.587,30.183,23.266,18.964,18.272,12.621,15.195,15.666,10.775,93.344,12.133,4.1638,9.8947,12.744,7.9651,6.3103,4.8363,4.989,3.2887,3.8865,4.1445,2.8668,21.487,3.5409,1.7858,3.9528,5.9037,3.7564,3.6431,3.5268,3.3717,3.0026,3.27,3.5362,2.5546,1
47.817,-5.8906,0.34933,0.92454,3.085,-2.439,-1.9102,1.2443,-1.5981,-0.26463,-0.60088,0.91059,-0.16681,-22.039,2.6352,-0.11427,-0.52583,-1.4877,1.1799,0.91552,-0.62724,0.60852,0.17964,0.29981,-0.37705,0.18044,-11.162,1.3447,-0.063653,-0.26156,-0.76359,0.58872,0.45949,-0.30623,0.31309,0.076018,0.14349,-0.1806,0.089839,36.911,46.31,16.8,27.093,41.408,16.743,22.293,16.281,17.769,13.357,15.173,11.369,10.813,61.558,12.463,4.2645,6.7557,10.626,4.3906,5.8903,4.3014,4.4879,3.6153,3.8182,2.936,2.6476,12.684,3.6985,1.8449,2.5402,4.158,2.4358,3.3794,2.802,3.1111,2.6076,3.025,2.3369,1.8888,1
